Data;Dia;Posto;kWh
10/09/2021 22:30;Sexta;Fora Ponta;0,031
10/09/2021 22:45;Sexta;Fora Ponta;0,103
10/09/2021 23:00;Sexta;Fora Ponta;0,099
10/09/2021 23:15;Sexta;Fora Ponta;0,104
10/09/2021 23:30;Sexta;Fora Ponta;0,111
10/09/2021 23:45;Sexta;Fora Ponta;0,107
11/09/2021 00:00;Sábado;Fora Ponta;0,11
11/09/2021 00:15;Sábado;Fora Ponta;0,105
11/09/2021 00:30;Sábado;Fora Ponta;0,107
11/09/2021 00:45;Sábado;Fora Ponta;0,115
11/09/2021 01:00;Sábado;Fora Ponta;0,121
11/09/2021 01:15;Sábado;Fora Ponta;0,106
11/09/2021 01:30;Sábado;Fora Ponta;0,132
11/09/2021 01:45;Sábado;Fora Ponta;0,15
11/09/2021 02:00;Sábado;Fora Ponta;0,154
11/09/2021 02:15;Sábado;Fora Ponta;0,166
11/09/2021 02:30;Sábado;Fora Ponta;0,163
11/09/2021 02:45;Sábado;Fora Ponta;0,166
11/09/2021 03:00;Sábado;Fora Ponta;0,152
11/09/2021 03:15;Sábado;Fora Ponta;0,136
11/09/2021 03:30;Sábado;Fora Ponta;0,158
11/09/2021 03:45;Sábado;Fora Ponta;0,165
11/09/2021 04:00;Sábado;Fora Ponta;0,135
11/09/2021 04:15;Sábado;Fora Ponta;0,103
11/09/2021 04:30;Sábado;Fora Ponta;0,154
11/09/2021 04:45;Sábado;Fora Ponta;0,153
11/09/2021 05:00;Sábado;Fora Ponta;0,142
11/09/2021 05:15;Sábado;Fora Ponta;0,152
11/09/2021 05:30;Sábado;Fora Ponta;0,156
11/09/2021 05:45;Sábado;Fora Ponta;0,128
11/09/2021 06:00;Sábado;Fora Ponta;0,154
11/09/2021 06:15;Sábado;Fora Ponta;0,14
11/09/2021 06:30;Sábado;Fora Ponta;0,109
11/09/2021 06:45;Sábado;Fora Ponta;0,076
11/09/2021 07:00;Sábado;Fora Ponta;0,057
11/09/2021 07:15;Sábado;Fora Ponta;0,051
11/09/2021 07:30;Sábado;Fora Ponta;0,118
11/09/2021 07:45;Sábado;Fora Ponta;0,071
11/09/2021 08:00;Sábado;Fora Ponta;0,08
11/09/2021 08:15;Sábado;Fora Ponta;0,08
11/09/2021 08:30;Sábado;Fora Ponta;0,081
11/09/2021 08:45;Sábado;Fora Ponta;0,08
11/09/2021 09:00;Sábado;Fora Ponta;0,076
11/09/2021 09:15;Sábado;Fora Ponta;0,076
11/09/2021 09:30;Sábado;Fora Ponta;0,076
11/09/2021 09:45;Sábado;Fora Ponta;0,075
11/09/2021 10:00;Sábado;Fora Ponta;0,101
11/09/2021 10:15;Sábado;Fora Ponta;0,103
11/09/2021 10:30;Sábado;Fora Ponta;0,107
11/09/2021 10:45;Sábado;Fora Ponta;0,1
11/09/2021 11:00;Sábado;Fora Ponta;0,104
11/09/2021 11:15;Sábado;Fora Ponta;0,104
11/09/2021 11:30;Sábado;Fora Ponta;0,103
11/09/2021 11:45;Sábado;Fora Ponta;0,099
11/09/2021 12:00;Sábado;Fora Ponta;0,092
11/09/2021 12:15;Sábado;Fora Ponta;0,064
11/09/2021 12:30;Sábado;Fora Ponta;0,066
11/09/2021 12:45;Sábado;Fora Ponta;0,061
11/09/2021 13:00;Sábado;Fora Ponta;0,033
11/09/2021 13:15;Sábado;Fora Ponta;0,026
11/09/2021 13:30;Sábado;Fora Ponta;0,034
11/09/2021 13:45;Sábado;Fora Ponta;0,023
11/09/2021 14:00;Sábado;Fora Ponta;0,018
11/09/2021 14:15;Sábado;Fora Ponta;0,029
11/09/2021 14:30;Sábado;Fora Ponta;0,036
11/09/2021 14:45;Sábado;Fora Ponta;0,015
11/09/2021 15:00;Sábado;Fora Ponta;0,014
11/09/2021 15:15;Sábado;Fora Ponta;0,014
11/09/2021 15:30;Sábado;Fora Ponta;0,03
11/09/2021 15:45;Sábado;Fora Ponta;0,008
11/09/2021 16:00;Sábado;Fora Ponta;0,005
11/09/2021 16:15;Sábado;Fora Ponta;0,005
11/09/2021 16:30;Sábado;Fora Ponta;0,005
11/09/2021 16:45;Sábado;Fora Ponta;0,006
11/09/2021 17:00;Sábado;Fora Ponta;0,062
11/09/2021 17:15;Sábado;Fora Ponta;0,073
11/09/2021 17:30;Sábado;Fora Ponta;0,099
11/09/2021 17:45;Sábado;Fora Ponta;0,08
11/09/2021 18:00;Sábado;Fora Ponta;0,073
11/09/2021 18:15;Sábado;Fora Ponta;0,059
11/09/2021 18:30;Sábado;Fora Ponta;0,06
11/09/2021 18:45;Sábado;Fora Ponta;0,084
11/09/2021 19:00;Sábado;Fora Ponta;0,078
11/09/2021 19:15;Sábado;Fora Ponta;0,084
11/09/2021 19:30;Sábado;Fora Ponta;0,095
11/09/2021 19:45;Sábado;Fora Ponta;0,123
11/09/2021 20:00;Sábado;Fora Ponta;0,112
11/09/2021 20:15;Sábado;Fora Ponta;0,097
11/09/2021 20:30;Sábado;Fora Ponta;0,111
11/09/2021 20:45;Sábado;Fora Ponta;0,093
11/09/2021 21:00;Sábado;Fora Ponta;0,026
11/09/2021 21:15;Sábado;Fora Ponta;0,031
11/09/2021 21:30;Sábado;Fora Ponta;0,04
11/09/2021 21:45;Sábado;Fora Ponta;0,04
11/09/2021 22:00;Sábado;Fora Ponta;0,041
11/09/2021 22:15;Sábado;Fora Ponta;0,037
11/09/2021 22:30;Sábado;Fora Ponta;0,037
11/09/2021 22:45;Sábado;Fora Ponta;0,042
11/09/2021 23:00;Sábado;Fora Ponta;0,055
11/09/2021 23:15;Sábado;Fora Ponta;0,082
11/09/2021 23:30;Sábado;Fora Ponta;0,07
11/09/2021 23:45;Sábado;Fora Ponta;0,065
12/09/2021 00:00;Domingo;Fora Ponta;0,072
12/09/2021 00:15;Domingo;Fora Ponta;0,091
12/09/2021 00:30;Domingo;Fora Ponta;0,129
12/09/2021 00:45;Domingo;Fora Ponta;0,155
12/09/2021 01:00;Domingo;Fora Ponta;0,156
12/09/2021 01:15;Domingo;Fora Ponta;0,14
12/09/2021 01:30;Domingo;Fora Ponta;0,147
12/09/2021 01:45;Domingo;Fora Ponta;0,158
12/09/2021 02:00;Domingo;Fora Ponta;0,148
12/09/2021 02:15;Domingo;Fora Ponta;0,124
12/09/2021 02:30;Domingo;Fora Ponta;0,145
12/09/2021 02:45;Domingo;Fora Ponta;0,16
12/09/2021 03:00;Domingo;Fora Ponta;0,159
12/09/2021 03:15;Domingo;Fora Ponta;0,1
12/09/2021 03:30;Domingo;Fora Ponta;0,15
12/09/2021 03:45;Domingo;Fora Ponta;0,118
12/09/2021 04:00;Domingo;Fora Ponta;0,119
12/09/2021 04:15;Domingo;Fora Ponta;0,084
12/09/2021 04:30;Domingo;Fora Ponta;0,151
12/09/2021 04:45;Domingo;Fora Ponta;0,135
12/09/2021 05:00;Domingo;Fora Ponta;0,128
12/09/2021 05:15;Domingo;Fora Ponta;0,178
12/09/2021 05:30;Domingo;Fora Ponta;0,194
12/09/2021 05:45;Domingo;Fora Ponta;0,174
